class,x1,y1,z1,v1,x2,y2,z2,v2,x3,y3,z3,v3,x4,y4,z4,v4,x5,y5,z5,v5,x6,y6,z6,v6,x7,y7,z7,v7,x8,y8,z8,v8,x9,y9,z9,v9,x10,y10,z10,v10,x11,y11,z11,v11,x12,y12,z12,v12,x13,y13,z13,v13,x14,y14,z14,v14,x15,y15,z15,v15,x16,y16,z16,v16,x17,y17,z17,v17,x18,y18,z18,v18,x19,y19,z19,v19,x20,y20,z20,v20,x21,y21,z21,v21
Left3Fingers,0.725951075553894,0.6111456751823425,5.868702714906249e-07,0.0,0.6610687971115112,0.5745201110839844,-0.023765457794070244,0.0,0.6055521368980408,0.49569669365882874,-0.03988252207636833,0.0,0.570603609085083,0.43230676651000977,-0.05759736895561218,0.0,0.5352135896682739,0.3887172341346741,-0.07385434955358505,0.0,0.6589336395263672,0.38223665952682495,-0.03127966821193695,0.0,0.6414617300033569,0.2825140357017517,-0.0627654641866684,0.0,0.6286762952804565,0.219396710395813,-0.08173172175884247,0.0,0.6195482611656189,0.16247238218784332,-0.09342560172080994,0.0,0.7050206065177917,0.37980005145072937,-0.04181841015815735,0.0,0.6981790661811829,0.2722388207912445,-0.08086192607879639,0.0,0.6961307525634766,0.19917167723178864,-0.1037072092294693,0.0,0.6989663243293762,0.1329038441181183,-0.11349166929721832,0.0,0.7508430480957031,0.4032334089279175,-0.053959693759679794,0.0,0.7344267964363098,0.38808727264404297,-0.10140859335660934,0.0,0.705985426902771,0.46490782499313354,-0.10135925561189651,0.0,0.6880673766136169,0.5210142135620117,-0.08727621287107468,0.0,0.7886487245559692,0.44328004121780396,-0.06792042404413223,0.0,0.763756513595581,0.4483101963996887,-0.10183663666248322,0.0,0.7365197539329529,0.5001341104507446,-0.09510750323534012,0.0,0.7192488312721252,0.5372523665428162,-0.08069541305303574,0.0
Left3Fingers,0.7312561869621277,0.6246688365936279,5.835286174260546e-07,0.0,0.6647027730941772,0.5844515562057495,-0.023860229179263115,0.0,0.6092885732650757,0.5025672912597656,-0.03949565440416336,0.0,0.5718446373939514,0.4371700584888458,-0.05658197030425072,0.0,0.5336779356002808,0.395002543926239,-0.07232459634542465,0.0,0.6622892618179321,0.39366012811660767,-0.0330478698015213,0.0,0.6430456042289734,0.2895089089870453,-0.06428445875644684,0.0,0.6309897899627686,0.22565464675426483,-0.08258286863565445,0.0,0.6238113641738892,0.16685566306114197,-0.09409743547439575,0.0,0.7112775444984436,0.38709938526153564,-0.043075330555438995,0.0,0.7040542960166931,0.2819092869758606,-0.08125262707471848,0.0,0.702660083770752,0.2102372646331787,-0.10455694794654846,0.0,0.7063735127449036,0.14520150423049927,-0.11533022671937943,0.0,0.7587023377418518,0.4081181585788727,-0.05445631593465805,0.0,0.742051899433136,0.4067574143409729,-0.09914673119783401,0.0,0.7120745182037354,0.48297667503356934,-0.10020682215690613,0.0,0.6930500864982605,0.5371549725532532,-0.08830643445253372,0.0,0.7958492040634155,0.44578441977500916,-0.06776364147663116,0.0,0.7698650360107422,0.46830129623413086,-0.09983648359775543,0.0,0.7421308159828186,0.5198126435279846,-0.09466972947120667,0.0,0.724967896938324,0.5541723966598511,-0.08233051747083664,0.0
Left3Fingers,0.7356831431388855,0.6323988437652588,5.810456400467956e-07,0.0,0.6666489839553833,0.5910649299621582,-0.023428449407219887,0.0,0.610946536064148,0.5096728801727295,-0.039624083787202835,0.0,0.5730898380279541,0.443609356880188,-0.057733554393053055,0.0,0.5331900715827942,0.40151575207710266,-0.07466745376586914,0.0,0.6635282635688782,0.4020543396472931,-0.03340175747871399,0.0,0.645368218421936,0.2974526286125183,-0.06525763124227524,0.0,0.6339349746704102,0.23381014168262482,-0.08403229713439941,0.0,0.6268393993377686,0.17406311631202698,-0.09591419994831085,0.0,0.7128704786300659,0.39616379141807556,-0.044012125581502914,0.0,0.704760730266571,0.2909470498561859,-0.08361390978097916,0.0,0.7038285136222839,0.21808530390262604,-0.10782723873853683,0.0,0.7076542377471924,0.15151065587997437,-0.11926694959402084,0.0,0.7611887454986572,0.41718876361846924,-0.05584963783621788,0.0,0.744406521320343,0.4152246415615082,-0.10192018002271652,0.0,0.7142108082771301,0.49230286478996277,-0.10300052911043167,0.0,0.694013237953186,0.5475302338600159,-0.09082282334566116,0.0,0.8001583218574524,0.45437273383140564,-0.06951584666967392,0.0,0.7752732634544373,0.47142988443374634,-0.10205275565385818,0.0,0.7465512156486511,0.52291339635849,-0.0962863489985466,0.0,0.7271664142608643,0.559030294418335,-0.08344539999961853,0.0
Left3Fingers,0.7298494577407837,0.6395533680915833,5.796294999527163e-07,0.0,0.6613430380821228,0.5979337692260742,-0.02243785746395588,0.0,0.6062452793121338,0.5202537775039673,-0.03870349004864693,0.0,0.56832355260849,0.45600637793540955,-0.05697036534547806,0.0,0.5289697647094727,0.41316187381744385,-0.07396118342876434,0.0,0.6586478352546692,0.4124898910522461,-0.03436396270990372,0.0,0.6383752226829529,0.30775007605552673,-0.06594177335500717,0.0,0.6243308782577515,0.2450135350227356,-0.08391173928976059,0.0,0.615768313407898,0.18638749420642853,-0.09516538679599762,0.0,0.7091212272644043,0.40517911314964294,-0.04536183923482895,0.0,0.6980369091033936,0.3008390963077545,-0.0841064453125,0.0,0.6968100070953369,0.22819621860980988,-0.10656086355447769,0.0,0.7013831734657288,0.1627051830291748,-0.1169213056564331,0.0,0.7572472095489502,0.42529910802841187,-0.057559285312891006,0.0,0.733416736125946,0.4256956875324249,-0.10251729190349579,0.0,0.7047812342643738,0.5014277100563049,-0.10337809473276138,0.0,0.6868947744369507,0.55565345287323,-0.09174471348524094,0.0,0.7959200143814087,0.46235498785972595,-0.07160522788763046,0.0,0.7670437097549438,0.48799794912338257,-0.10389787703752518,0.0,0.738163948059082,0.5392831563949585,-0.09906600415706635,0.0,0.7187351584434509,0.5741735100746155,-0.08728383481502533,0.0
Left3Fingers,0.7111256718635559,0.6497042775154114,5.411275196820498e-07,0.0,0.6454057097434998,0.6103575229644775,-0.022456031292676926,0.0,0.5883369445800781,0.5317161679267883,-0.0370846688747406,0.0,0.5494142770767212,0.47062963247299194,-0.05371468514204025,0.0,0.5099218487739563,0.42971330881118774,-0.06890715658664703,0.0,0.635370671749115,0.4257719814777374,-0.030839797109365463,0.0,0.6124223470687866,0.3244343101978302,-0.06125640869140625,0.0,0.5985639691352844,0.2634684145450592,-0.07886692136526108,0.0,0.5896414518356323,0.206527441740036,-0.08968597650527954,0.0,0.6851627230644226,0.41521963477134705,-0.04075302556157112,0.0,0.6704914569854736,0.31598961353302,-0.07674575597047806,0.0,0.6652360558509827,0.24713920056819916,-0.098595529794693,0.0,0.663487434387207,0.1846918761730194,-0.10852986574172974,0.0,0.7341679334640503,0.43288177251815796,-0.05221981182694435,0.0,0.7066550254821777,0.4454309046268463,-0.09402113407850266,0.0,0.6805582046508789,0.5184505581855774,-0.09540323913097382,0.0,0.6626620888710022,0.5705175399780273,-0.08427653461694717,0.0,0.7727387547492981,0.4692058861255646,-0.06578878313302994,0.0,0.7410030364990234,0.4997251629829407,-0.09453751891851425,0.0,0.7163263559341431,0.5476015210151672,-0.08920595794916153,0.0,0.6998917460441589,0.5819050669670105,-0.07736987620592117,0.0
Left3Fingers,0.6942070126533508,0.6505794525146484,4.896242558061203e-07,0.0,0.628142774105072,0.6136214733123779,-0.02193528786301613,0.0,0.571094810962677,0.5366076231002808,-0.03377120941877365,0.0,0.5312865972518921,0.4797220826148987,-0.04740382730960846,0.0,0.49255239963531494,0.4435935616493225,-0.05936845391988754,0.0,0.6115045547485352,0.4339900016784668,-0.023880088701844215,0.0,0.585637629032135,0.33710262179374695,-0.051323894411325455,0.0,0.5694229602813721,0.2784907817840576,-0.06681326776742935,0.0,0.5584356784820557,0.22413498163223267,-0.07628656923770905,0.0,0.6586851477622986,0.4206395745277405,-0.03256385773420334,0.0,0.6384696364402771,0.3249462842941284,-0.06503696739673615,0.0,0.6280512809753418,0.26208657026290894,-0.0840347409248352,0.0,0.6229379773139954,0.2043163925409317,-0.09208284318447113,0.0,0.7057453989982605,0.43552595376968384,-0.0434601753950119,0.0,0.6752359867095947,0.44478464126586914,-0.0838363915681839,0.0,0.65230393409729,0.5205804109573364,-0.08521611243486404,0.0,0.6398577094078064,0.5733202695846558,-0.07408604025840759,0.0,0.7432239651679993,0.47037267684936523,-0.05646752938628197,0.0,0.7082552909851074,0.5069965124130249,-0.0852784588932991,0.0,0.6848257184028625,0.5574149489402771,-0.08211532980203629,0.0,0.6720122694969177,0.5902424454689026,-0.07189911603927612,0.0
Left3Fingers,0.6797945499420166,0.648041844367981,5.012004749005428e-07,0.0,0.6150716543197632,0.6126549243927002,-0.019989848136901855,0.0,0.5589521527290344,0.5366179347038269,-0.0308095533400774,0.0,0.520193338394165,0.4814562499523163,-0.04416639357805252,0.0,0.4820897579193115,0.4451252222061157,-0.056053947657346725,0.0,0.5939284563064575,0.4328696131706238,-0.020476844161748886,0.0,0.5668070316314697,0.3393576145172119,-0.04678082838654518,0.0,0.5490196347236633,0.28331857919692993,-0.06184839457273483,0.0,0.5375074148178101,0.23205383121967316,-0.07115660607814789,0.0,0.6413792371749878,0.4207960069179535,-0.030371643602848053,0.0,0.6181861758232117,0.3316996097564697,-0.06358515471220016,0.0,0.6035370826721191,0.2710992693901062,-0.08406182378530502,0.0,0.5947762727737427,0.21619923412799835,-0.09300868213176727,0.0,0.6881279945373535,0.4359838366508484,-0.042393557727336884,0.0,0.6531533598899841,0.4425727128982544,-0.08388502150774002,0.0,0.6317638754844666,0.5188696384429932,-0.08641067147254944,0.0,0.6212162971496582,0.5702617168426514,-0.07593432068824768,0.0,0.7244794368743896,0.4697657525539398,-0.05618290603160858,0.0,0.686111330986023,0.505492627620697,-0.08570505678653717,0.0,0.6630968451499939,0.557841956615448,-0.08304798603057861,0.0,0.6515510082244873,0.5906873345375061,-0.07311735302209854,0.0
Left3Fingers,0.6783857941627502,0.6374515891075134,5.154956284059153e-07,0.0,0.6144760847091675,0.603948712348938,-0.018475698307156563,0.0,0.5623028874397278,0.5246340036392212,-0.02960040420293808,0.0,0.5279386639595032,0.46761420369148254,-0.04320211336016655,0.0,0.4894554316997528,0.4320007562637329,-0.05523403733968735,0.0,0.5987476110458374,0.4255963861942291,-0.023580186069011688,0.0,0.5697767734527588,0.3286263346672058,-0.05068643391132355,0.0,0.5525592565536499,0.27077287435531616,-0.06548984348773956,0.0,0.5420529842376709,0.2176802009344101,-0.07424958050251007,0.0,0.6433383822441101,0.41212645173072815,-0.03393016755580902,0.0,0.6208510994911194,0.31728729605674744,-0.06706018000841141,0.0,0.6082488298416138,0.2533256709575653,-0.08619531989097595,0.0,0.6028494834899902,0.19644930958747864,-0.09403784573078156,0.0,0.687265932559967,0.42564108967781067,-0.04595395550131798,0.0,0.6504111886024475,0.43342870473861694,-0.08539175242185593,0.0,0.6322571635246277,0.5096689462661743,-0.08553025126457214,0.0,0.6251199841499329,0.5611743330955505,-0.07372509688138962,0.0,0.7230632901191711,0.4577905833721161,-0.0597267709672451,0.0,0.68227219581604,0.49590420722961426,-0.086636483669281,0.0,0.6623678803443909,0.5485813617706299,-0.08167803287506104,0.0,0.6529361009597778,0.5817521810531616,-0.07039827853441238,0.0
Left3Fingers,0.6831477880477905,0.6279025673866272,5.143143653185689e-07,0.0,0.6199840903282166,0.5941200256347656,-0.018774420022964478,0.0,0.5686085820198059,0.5144317150115967,-0.03024357743561268,0.0,0.5355390310287476,0.4558297097682953,-0.04404301941394806,0.0,0.4977054297924042,0.41888660192489624,-0.056424569338560104,0.0,0.606285572052002,0.4135183095932007,-0.023843122646212578,0.0,0.5797532200813293,0.3167712986469269,-0.051046956330537796,0.0,0.5624531507492065,0.25814691185951233,-0.0659497007727623,0.0,0.5516866445541382,0.2051072120666504,-0.07467717677354813,0.0,0.6508944034576416,0.4025731682777405,-0.034186311066150665,0.0,0.630416989326477,0.3039737045764923,-0.06686557084321976,0.0,0.6181644797325134,0.2399052530527115,-0.08532346040010452,0.0,0.6130688190460205,0.18335676193237305,-0.09256021678447723,0.0,0.6950658559799194,0.4178518056869507,-0.04626304656267166,0.0,0.6596542596817017,0.41689085960388184,-0.08661506325006485,0.0,0.6404229402542114,0.4927935004234314,-0.0868220329284668,0.0,0.632707417011261,0.5454820394515991,-0.07460964471101761,0.0,0.7312735915184021,0.45140886306762695,-0.059896115213632584,0.0,0.690639853477478,0.4811149537563324,-0.08751533180475235,0.0,0.6694676876068115,0.5324425101280212,-0.08227237313985825,0.0,0.6596083641052246,0.5659267902374268,-0.0705239474773407,0.0
Left3Fingers,0.6809763312339783,0.6221789717674255,4.87916963720636e-07,0.0,0.6212561726570129,0.5880298614501953,-0.018525516614317894,0.0,0.5702420473098755,0.5113748908042908,-0.029872935265302658,0.0,0.5356764793395996,0.4556627869606018,-0.04375208914279938,0.0,0.4977753758430481,0.41789576411247253,-0.05646828934550285,0.0,0.6060431599617004,0.4060177206993103,-0.022770218551158905,0.0,0.581447958946228,0.3118196725845337,-0.04918670654296875,0.0,0.5651190280914307,0.25483274459838867,-0.06373382359743118,0.0,0.5544792413711548,0.20257720351219177,-0.0722833052277565,0.0,0.6505626440048218,0.3957676291465759,-0.03297227621078491,0.0,0.6312586665153503,0.30011510848999023,-0.0645536482334137,0.0,0.6196985840797424,0.2372758984565735,-0.08249161392450333,0.0,0.614062488079071,0.18189290165901184,-0.08953753858804703,0.0,0.6941807866096497,0.4114255905151367,-0.04500465467572212,0.0,0.6585384011268616,0.41154786944389343,-0.08536025881767273,0.0,0.6399431228637695,0.4866151511669159,-0.08683018386363983,0.0,0.6325955986976624,0.5384641885757446,-0.07567673176527023,0.0,0.7296252250671387,0.4449084401130676,-0.058540306985378265,0.0,0.6886780858039856,0.4769599437713623,-0.08726423978805542,0.0,0.6673573851585388,0.5304632782936096,-0.0836610347032547,0.0,0.6580307483673096,0.5650445818901062,-0.07303623110055923,0.0
