class,x1,y1,z1,v1,x2,y2,z2,v2,x3,y3,z3,v3,x4,y4,z4,v4,x5,y5,z5,v5,x6,y6,z6,v6,x7,y7,z7,v7,x8,y8,z8,v8,x9,y9,z9,v9,x10,y10,z10,v10,x11,y11,z11,v11,x12,y12,z12,v12,x13,y13,z13,v13,x14,y14,z14,v14,x15,y15,z15,v15,x16,y16,z16,v16,x17,y17,z17,v17,x18,y18,z18,v18,x19,y19,z19,v19,x20,y20,z20,v20,x21,y21,z21,v21,x22,y22,z22,v22,x23,y23,z23,v23,x24,y24,z24,v24,x25,y25,z25,v25,x26,y26,z26,v26,x27,y27,z27,v27,x28,y28,z28,v28,x29,y29,z29,v29,x30,y30,z30,v30,x31,y31,z31,v31,x32,y32,z32,v32,x33,y33,z33,v33
ArmDown,0.544905424118042,-0.10232770442962646,-0.16975784301757812,0.9992994070053101,0.5672622919082642,-0.10885763168334961,-0.12219251692295074,0.998375654220581,0.5769386291503906,-0.11112362146377563,-0.12293453514575958,0.9983799457550049,0.5841412544250488,-0.10716205835342407,-0.12372740358114243,0.9986121654510498,0.5305553674697876,-0.11840176582336426,-0.21033844351768494,0.9989235997200012,0.5159280896186829,-0.1179768443107605,-0.21040576696395874,0.9990764856338501,0.4990614056587219,-0.11869007349014282,-0.21129527688026428,0.9992473125457764,0.565363883972168,-0.07683461904525757,0.18869620561599731,0.9983955025672913,0.41900184750556946,-0.12236404418945312,-0.19822563230991364,0.9995718598365784,0.5501392483711243,-0.04916083812713623,-0.03260684385895729,0.9991095662117004,0.5139467716217041,-0.058707475662231445,-0.1456020623445511,0.9996102452278137,0.5457379221916199,0.1251015067100525,0.6004393100738525,0.99784255027771,0.2409173548221588,0.0375935435295105,-0.4817541241645813,0.9999407529830933,0.4808107912540436,0.3599572479724884,0.9014034867286682,0.10008788108825684,0.029258370399475098,0.27168354392051697,-0.5613160729408264,0.9900022745132446,0.46505704522132874,0.5761255621910095,0.7865931987762451,0.09937051683664322,-0.0178835391998291,0.5592081546783447,-0.6790260076522827,0.9469212889671326,0.46697407960891724,0.6373368501663208,0.7350541949272156,0.10744453966617584,-0.08587104082107544,0.6446343064308167,-0.7828324437141418,0.9028549790382385,0.4661816954612732,0.6526550054550171,0.6051045656204224,0.11433083564043045,0.026020867750048637,0.6304273009300232,-0.8179185390472412,0.8993101119995117,0.4378717541694641,0.6278115510940552,0.7225382328033447,0.13088500499725342,0.05971347913146019,0.6056439280509949,-0.685514509677887,0.9025211334228516,0.37258994579315186,0.585956335067749,0.37270358204841614,0.990246057510376,0.2196817547082901,0.5625272989273071,-0.37140953540802,0.995949387550354,0.3977406919002533,0.9578499794006348,0.11373130232095718,0.10586369782686234,0.40441983938217163,0.9889789819717407,-0.5076541900634766,0.7743290066719055,0.26327165961265564,1.242344617843628,0.7560555338859558,0.053944118320941925,0.19102273881435394,1.2905449867248535,-0.07057051360607147,0.3842548429965973,0.2167586237192154,1.2732926607131958,0.7991326451301575,0.08747585862874985,0.12405161559581757,1.3046493530273438,-0.030782710760831833,0.37372761964797974,0.35259583592414856,1.3792228698730469,0.5570841431617737,0.07420530915260315,0.30717676877975464,1.466676950454712,-0.37719327211380005,0.3343111276626587
ArmDown,0.544905424118042,-0.10232770442962646,-0.16975784301757812,0.9992994070053101,0.5672622919082642,-0.10885763168334961,-0.12219251692295074,0.998375654220581,0.5769386291503906,-0.11112362146377563,-0.12293453514575958,0.9983799457550049,0.5841412544250488,-0.10716205835342407,-0.12372740358114243,0.9986121654510498,0.5305553674697876,-0.11840176582336426,-0.21033844351768494,0.9989235997200012,0.5159280896186829,-0.1179768443107605,-0.21040576696395874,0.9990764856338501,0.4990614056587219,-0.11869007349014282,-0.21129527688026428,0.9992473125457764,0.565363883972168,-0.07683461904525757,0.18869620561599731,0.9983955025672913,0.41900184750556946,-0.12236404418945312,-0.19822563230991364,0.9995718598365784,0.5501392483711243,-0.04916083812713623,-0.03260684385895729,0.9991095662117004,0.5139467716217041,-0.058707475662231445,-0.1456020623445511,0.9996102452278137,0.5457379221916199,0.1251015067100525,0.6004393100738525,0.99784255027771,0.2409173548221588,0.0375935435295105,-0.4817541241645813,0.9999407529830933,0.4808107912540436,0.3599572479724884,0.9014034867286682,0.10008788108825684,0.029258370399475098,0.27168354392051697,-0.5613160729408264,0.9900022745132446,0.46505704522132874,0.5761255621910095,0.7865931987762451,0.09937051683664322,-0.0178835391998291,0.5592081546783447,-0.6790260076522827,0.9469212889671326,0.46697407960891724,0.6373368501663208,0.7350541949272156,0.10744453966617584,-0.08587104082107544,0.6446343064308167,-0.7828324437141418,0.9028549790382385,0.4661816954612732,0.6526550054550171,0.6051045656204224,0.11433083564043045,0.026020867750048637,0.6304273009300232,-0.8179185390472412,0.8993101119995117,0.4378717541694641,0.6278115510940552,0.7225382328033447,0.13088500499725342,0.05971347913146019,0.6056439280509949,-0.685514509677887,0.9025211334228516,0.37258994579315186,0.585956335067749,0.37270358204841614,0.990246057510376,0.2196817547082901,0.5625272989273071,-0.37140953540802,0.995949387550354,0.3977406919002533,0.9578499794006348,0.11373130232095718,0.10586369782686234,0.40441983938217163,0.9889789819717407,-0.5076541900634766,0.7743290066719055,0.26327165961265564,1.242344617843628,0.7560555338859558,0.053944118320941925,0.19102273881435394,1.2905449867248535,-0.07057051360607147,0.3842548429965973,0.2167586237192154,1.2732926607131958,0.7991326451301575,0.08747585862874985,0.12405161559581757,1.3046493530273438,-0.030782710760831833,0.37372761964797974,0.35259583592414856,1.3792228698730469,0.5570841431617737,0.07420530915260315,0.30717676877975464,1.466676950454712,-0.37719327211380005,0.3343111276626587
ArmDown,0.581038236618042,0.020426392555236816,-0.26870036125183105,0.9998929500579834,0.5969511270523071,0.0037314891815185547,-0.20063981413841248,0.999823272228241,0.6068956851959229,0.007558643817901611,-0.20105662941932678,0.9997826218605042,0.6156617403030396,0.011454105377197266,-0.20169991254806519,0.9997648596763611,0.5530030727386475,-0.006994962692260742,-0.28568392992019653,0.9998722076416016,0.5302204489707947,-0.010872364044189453,-0.2859218716621399,0.999884843826294,0.5078819990158081,-0.014163553714752197,-0.286371111869812,0.9999130964279175,0.586359441280365,0.03205442428588867,0.19385936856269836,0.9995465874671936,0.44280385971069336,-0.002665102481842041,-0.20028716325759888,0.9999523162841797,0.571995198726654,0.04768437147140503,-0.10912016034126282,0.9998975992202759,0.5286293029785156,0.039724111557006836,-0.22200696170330048,0.9999463558197021,0.6018524169921875,0.20349140465259552,0.5068089365959167,0.999330997467041,0.21663092076778412,0.13819026947021484,-0.30046534538269043,0.9999527931213379,0.5829229950904846,0.41555255651474,0.8718211650848389,0.3313620090484619,0.10747677832841873,0.37009668350219727,-0.30546653270721436,0.9963656663894653,0.596613883972168,0.5765632390975952,0.7911399602890015,0.3856504261493683,0.029726475477218628,0.5819351077079773,-0.47113364934921265,0.9898236393928528,0.6051549315452576,0.6392595171928406,0.7434937357902527,0.3540196716785431,-0.00762563943862915,0.6555096507072449,-0.5629087686538696,0.9781896471977234,0.6000053286552429,0.6328005194664001,0.6186615228652954,0.37096109986305237,0.04178556799888611,0.6653892993927002,-0.6438831090927124,0.97882080078125,0.5858025550842285,0.6213509440422058,0.7318660020828247,0.4026804268360138,0.06511715054512024,0.6442633271217346,-0.4980558156967163,0.9780713319778442,0.5290129780769348,0.5906132459640503,0.20027144253253937,0.9995958209037781,0.27388712763786316,0.5800665616989136,-0.1999233067035675,0.9997408986091614,0.4805806577205658,0.9294086694717407,-0.16112744808197021,0.7271975874900818,0.2543196380138397,0.9547126889228821,-0.4311690926551819,0.7130889892578125,0.46922561526298523,1.145594835281372,0.6819205284118652,0.2395099252462387,0.25867959856987,1.102271556854248,0.824822723865509,0.09776466339826584,0.450274795293808,1.162215232849121,0.7498309016227722,0.1756916046142578,0.27295804023742676,1.1040940284729004,0.9477324485778809,0.04908031225204468,0.5304235219955444,1.273195743560791,0.4932588040828705,0.23446638882160187,0.29136914014816284,1.2215598821640015,0.717039942741394,0.11365114152431488
ArmDown,0.581038236618042,0.020426392555236816,-0.26870036125183105,0.9998929500579834,0.5969511270523071,0.0037314891815185547,-0.20063981413841248,0.999823272228241,0.6068956851959229,0.007558643817901611,-0.20105662941932678,0.9997826218605042,0.6156617403030396,0.011454105377197266,-0.20169991254806519,0.9997648596763611,0.5530030727386475,-0.006994962692260742,-0.28568392992019653,0.9998722076416016,0.5302204489707947,-0.010872364044189453,-0.2859218716621399,0.999884843826294,0.5078819990158081,-0.014163553714752197,-0.286371111869812,0.9999130964279175,0.586359441280365,0.03205442428588867,0.19385936856269836,0.9995465874671936,0.44280385971069336,-0.002665102481842041,-0.20028716325759888,0.9999523162841797,0.571995198726654,0.04768437147140503,-0.10912016034126282,0.9998975992202759,0.5286293029785156,0.039724111557006836,-0.22200696170330048,0.9999463558197021,0.6018524169921875,0.20349140465259552,0.5068089365959167,0.999330997467041,0.21663092076778412,0.13819026947021484,-0.30046534538269043,0.9999527931213379,0.5829229950904846,0.41555255651474,0.8718211650848389,0.3313620090484619,0.10747677832841873,0.37009668350219727,-0.30546653270721436,0.9963656663894653,0.596613883972168,0.5765632390975952,0.7911399602890015,0.3856504261493683,0.029726475477218628,0.5819351077079773,-0.47113364934921265,0.9898236393928528,0.6051549315452576,0.6392595171928406,0.7434937357902527,0.3540196716785431,-0.00762563943862915,0.6555096507072449,-0.5629087686538696,0.9781896471977234,0.6000053286552429,0.6328005194664001,0.6186615228652954,0.37096109986305237,0.04178556799888611,0.6653892993927002,-0.6438831090927124,0.97882080078125,0.5858025550842285,0.6213509440422058,0.7318660020828247,0.4026804268360138,0.06511715054512024,0.6442633271217346,-0.4980558156967163,0.9780713319778442,0.5290129780769348,0.5906132459640503,0.20027144253253937,0.9995958209037781,0.27388712763786316,0.5800665616989136,-0.1999233067035675,0.9997408986091614,0.4805806577205658,0.9294086694717407,-0.16112744808197021,0.7271975874900818,0.2543196380138397,0.9547126889228821,-0.4311690926551819,0.7130889892578125,0.46922561526298523,1.145594835281372,0.6819205284118652,0.2395099252462387,0.25867959856987,1.102271556854248,0.824822723865509,0.09776466339826584,0.450274795293808,1.162215232849121,0.7498309016227722,0.1756916046142578,0.27295804023742676,1.1040940284729004,0.9477324485778809,0.04908031225204468,0.5304235219955444,1.273195743560791,0.4932588040828705,0.23446638882160187,0.29136914014816284,1.2215598821640015,0.717039942741394,0.11365114152431488
ArmDown,0.5450383424758911,0.09544581174850464,-0.3504372537136078,0.9999908208847046,0.5515766143798828,0.07228785753250122,-0.30667486786842346,0.9999703168869019,0.5578565001487732,0.07299399375915527,-0.306869775056839,0.999968409538269,0.563366174697876,0.07367920875549316,-0.3072044551372528,0.9999631643295288,0.5211780071258545,0.06752437353134155,-0.36620011925697327,0.9999749660491943,0.5036453604698181,0.0645633339881897,-0.3662492632865906,0.9999773502349854,0.48364174365997314,0.06100952625274658,-0.36641964316368103,0.9999754428863525,0.5288479328155518,0.07813829183578491,-0.027146868407726288,0.999944806098938,0.42104095220565796,0.06293755769729614,-0.3102242350578308,0.9999901056289673,0.5351845622062683,0.12274914979934692,-0.2393084615468979,0.9999954700469971,0.5022202730178833,0.11844585090875626,-0.31991860270500183,0.9999974966049194,0.585548460483551,0.2478388547897339,0.16383415460586548,0.9999722242355347,0.21485362946987152,0.22175943851470947,-0.3251187205314636,0.9999681711196899,0.6065828800201416,0.4239657521247864,0.49145668745040894,0.9461787343025208,0.13861149549484253,0.42730870842933655,-0.30704542994499207,0.9988828301429749,0.6660617589950562,0.5860835909843445,0.44490712881088257,0.9824967980384827,0.09745293855667114,0.6221252679824829,-0.4249328076839447,0.9952036142349243,0.6871306300163269,0.6396951079368591,0.39186006784439087,0.9696153998374939,0.05583101511001587,0.68500816822052,-0.5008818507194519,0.9897838234901428,0.6722882986068726,0.6397457718849182,0.26605573296546936,0.9713287949562073,0.0903007909655571,0.688933253288269,-0.6086447834968567,0.9902263879776001,0.6566391587257385,0.6242953538894653,0.39093446731567383,0.9690105319023132,0.10953760147094727,0.6690321564674377,-0.46659722924232483,0.9903044104576111,0.5359224081039429,0.5822827219963074,0.11465393006801605,0.9997766613960266,0.310446560382843,0.587399423122406,-0.11425221711397171,0.9997005462646484,0.5467008352279663,0.8732751607894897,-0.05894041433930397,0.9824565649032593,0.27439749240875244,0.8735948801040649,-0.12403841316699982,0.9376217126846313,0.4841052293777466,1.094675064086914,0.3668174743652344,0.8175068497657776,0.2895355820655823,0.9980829954147339,0.6660910844802856,0.41663187742233276,0.4538048207759857,1.1179406642913818,0.387787401676178,0.527029275894165,0.2823748290538788,0.9917391538619995,0.7336676120758057,0.16096729040145874,0.5179707407951355,1.2120715379714966,0.10412561893463135,0.6731209754943848,0.3357178270816803,1.1340924501419067,0.48729246854782104,0.3727135956287384
ArmDown,0.4668159484863281,0.13936400413513184,-0.5757167339324951,0.9999960660934448,0.4805952310562134,0.11986684799194336,-0.5328731536865234,0.9999866485595703,0.4887787997722626,0.12049355357885361,-0.5328879952430725,0.9999850988388062,0.4968843162059784,0.12140101194381714,-0.5330019593238831,0.9999841451644897,0.44576090574264526,0.11665898561477661,-0.571265459060669,0.9999892711639404,0.42869409918785095,0.11455512046813965,-0.571295976638794,0.9999892711639404,0.4104023277759552,0.11257028579711914,-0.5714154243469238,0.9999879598617554,0.4858420789241791,0.1270538568496704,-0.26039841771125793,0.9999711513519287,0.36233723163604736,0.11916837841272354,-0.4443250894546509,0.999993085861206,0.4709404706954956,0.1623707115650177,-0.46995416283607483,0.9999984502792358,0.4327396750450134,0.15794825553894043,-0.5219663977622986,0.9999991655349731,0.5587411522865295,0.27871638536453247,-0.061925388872623444,0.9999918937683105,0.2170039564371109,0.2669728100299835,-0.40088409185409546,0.999984860420227,0.6011528968811035,0.4458478093147278,0.17887316644191742,0.9769110083580017,0.1535903513431549,0.44824838638305664,-0.3361304700374603,0.998439371585846,0.6717114448547363,0.5870814323425293,0.039403583854436874,0.9900771379470825,0.13569584488868713,0.6144086122512817,-0.4353293180465698,0.9950553178787231,0.6973838806152344,0.630861222743988,-0.024042148143053055,0.9825598001480103,0.10522142052650452,0.6660516262054443,-0.5038676857948303,0.989165723323822,0.68623948097229,0.6321142315864563,-0.13102875649929047,0.9830857515335083,0.1376953125,0.6677392721176147,-0.6001458168029785,0.989482045173645,0.6713693141937256,0.6213757395744324,-0.008716468699276447,0.9823179244995117,0.1564362347126007,0.6499624252319336,-0.47373369336128235,0.9894722104072571,0.533736526966095,0.5668730139732361,0.11382137984037399,0.9999079704284668,0.32515355944633484,0.5784528255462646,-0.11378376930952072,0.9997839331626892,0.6505531072616577,0.8121368288993835,-0.22694097459316254,0.9854695796966553,0.3010587990283966,0.826323390007019,-0.11505712568759918,0.9499651193618774,0.5390583276748657,1.0115402936935425,0.1361214518547058,0.8857734203338623,0.3354729115962982,0.9833447337150574,0.6145514845848083,0.6464879512786865,0.49078187346458435,1.0429606437683105,0.15086564421653748,0.5777414441108704,0.3394293487071991,0.9866892099380493,0.6731213927268982,0.26331305503845215,0.5813523530960083,1.1334257125854492,-0.15159279108047485,0.801365852355957,0.37452232837677,1.0765212774276733,0.41216933727264404,0.6171448230743408
ArmDown,0.463270366191864,0.1449773609638214,-0.5816693902015686,0.9999948740005493,0.47272223234176636,0.12649491429328918,-0.534733235836029,0.9999860525131226,0.4804871082305908,0.12677359580993652,-0.5347347259521484,0.9999836683273315,0.4884776771068573,0.12725237011909485,-0.5348206758499146,0.9999831914901733,0.4398263692855835,0.12413275241851807,-0.5768336057662964,0.9999881982803345,0.4229981005191803,0.1224885955452919,-0.5768413543701172,0.9999881982803345,0.40426361560821533,0.12068857997655869,-0.5769062638282776,0.9999874830245972,0.476252019405365,0.13253816962242126,-0.24609065055847168,0.9999680519104004,0.3568512499332428,0.12839585542678833,-0.4476577043533325,0.9999916553497314,0.4668644666671753,0.16715243458747864,-0.46920353174209595,0.9999977350234985,0.43067678809165955,0.16443300247192383,-0.5263510942459106,0.9999986886978149,0.5530738234519958,0.28087273240089417,-0.04400866851210594,0.9999889135360718,0.22184397280216217,0.2707633376121521,-0.4026409983634949,0.9999827146530151,0.6010082960128784,0.4464189410209656,0.19436603784561157,0.9663771390914917,0.16283342242240906,0.4509931206703186,-0.34580937027931213,0.9979625940322876,0.6715480089187622,0.5826669931411743,0.05201476812362671,0.9875548481941223,0.13991385698318481,0.6125166416168213,-0.44944268465042114,0.9944497346878052,0.6955562233924866,0.6244828701019287,-0.013572166673839092,0.9772138595581055,0.10835766047239304,0.658261775970459,-0.5178123712539673,0.9877915382385254,0.6838177442550659,0.626234769821167,-0.1171291321516037,0.978706419467926,0.14281153678894043,0.6611795425415039,-0.6146770715713501,0.9884418249130249,0.6687934994697571,0.6163232922554016,0.0046910569071769714,0.978010892868042,0.1610972285270691,0.6454426646232605,-0.48783108592033386,0.9882348775863647,0.5341683030128479,0.5635252594947815,0.11749378591775894,0.9997989535331726,0.3354208171367645,0.5741137862205505,-0.11746829003095627,0.9996309280395508,0.6501761674880981,0.7996529340744019,-0.18201081454753876,0.9777593612670898,0.3039957582950592,0.8191241025924683,-0.1760719269514084,0.9382349848747253,0.535744309425354,0.993655800819397,0.26286619901657104,0.8426223397254944,0.3296334743499756,0.9852304458618164,0.46269142627716064,0.6825724840164185,0.47676536440849304,0.9984586834907532,0.2876861095428467,0.522789478302002,0.33382052183151245,0.9910484552383423,0.5112353563308716,0.25478875637054443,0.5755535960197449,1.104110836982727,-0.006629939656704664,0.7435953617095947,0.3886653184890747,1.0798373222351074,0.20041054487228394,0.6332449913024902
ArmDown,0.42942264676094055,0.17026007175445557,-0.49504774808883667,0.9999988079071045,0.44085079431533813,0.15497761964797974,-0.4533804655075073,0.9999959468841553,0.45110926032066345,0.15528413653373718,-0.4534150958061218,0.9999951124191284,0.45959019660949707,0.15548184514045715,-0.45349353551864624,0.9999951124191284,0.4063762128353119,0.15295231342315674,-0.4618191719055176,0.9999961853027344,0.38986098766326904,0.1522301733493805,-0.4619024097919464,0.9999959468841553,0.3750912547111511,0.1522333323955536,-0.46194982528686523,0.9999959468841553,0.46152669191360474,0.1621561348438263,-0.20950157940387726,0.9999909400939941,0.3451186716556549,0.1629943549633026,-0.260977178812027,0.9999949932098389,0.44377076625823975,0.19230517745018005,-0.4037456512451172,0.9999991655349731,0.4015631675720215,0.19165605306625366,-0.41806760430336,0.9999994039535522,0.5604328513145447,0.2903330624103546,-0.0819263607263565,0.99998939037323,0.2578897476196289,0.29543426632881165,-0.20130299031734467,0.9999885559082031,0.6126712560653687,0.43885403871536255,0.07909843325614929,0.987916886806488,0.21160979568958282,0.4458259046077728,-0.1455850750207901,0.996863842010498,0.668060839176178,0.5670720338821411,-0.038108501583337784,0.9950526356697083,0.1762104332447052,0.5865976810455322,-0.2682305872440338,0.9930878281593323,0.6928439736366272,0.6055015325546265,-0.09762436896562576,0.9901570081710815,0.15751391649246216,0.6299717426300049,-0.320401668548584,0.9859937429428101,0.67267906665802,0.6090372800827026,-0.17702755331993103,0.990279495716095,0.17298907041549683,0.6317239999771118,-0.4046088755130768,0.9866600036621094,0.6569913029670715,0.5965932607650757,-0.07046336680650711,0.9888879656791687,0.18512862920761108,0.6165236234664917,-0.3040284812450409,0.9861600995063782,0.5376297235488892,0.5547727942466736,0.07218148559331894,0.9999433755874634,0.3581615388393402,0.5592476725578308,-0.07278887927532196,0.9999572038650513,0.6133966445922852,0.7721952199935913,-0.1620837301015854,0.9928925037384033,0.3299884498119354,0.788510262966156,-0.182443305850029,0.9931621551513672,0.541659414768219,0.9027029275894165,0.5802085995674133,0.947904646396637,0.3272353410720825,0.9664886593818665,0.16736653447151184,0.9849531054496765,0.5161817073822021,0.9182825088500977,0.6441835761070251,0.7731940746307373,0.3381829559803009,0.9796079397201538,0.18760910630226135,0.6941763758659363,0.6280346512794495,0.9821428060531616,0.4943140745162964,0.9181153774261475,0.36112862825393677,1.0534570217132568,-0.13633842766284943,0.9654234647750854
ArmDown,0.42757031321525574,0.18238681554794312,-0.41002100706100464,0.9999985694885254,0.440939724445343,0.16713359951972961,-0.3751554787158966,0.9999949932098389,0.4506407380104065,0.1671733260154724,-0.37518247961997986,0.9999943971633911,0.4617059528827667,0.16747382283210754,-0.3752741515636444,0.9999945163726807,0.405078262090683,0.16726189851760864,-0.37254923582077026,0.9999953508377075,0.3904868960380554,0.16771182417869568,-0.3725934624671936,0.9999953508377075,0.3776865601539612,0.1685056984424591,-0.37261608242988586,0.9999955892562866,0.4712999165058136,0.17750507593154907,-0.17075024545192719,0.9999892711639404,0.35634374618530273,0.17847278714179993,-0.1726265251636505,0.9999920129776001,0.44773104786872864,0.20415818691253662,-0.3350408673286438,0.9999985694885254,0.40124228596687317,0.20497660338878632,-0.3348373472690582,0.999998927116394,0.568885326385498,0.29883241653442383,-0.0997166708111763,0.9999761581420898,0.27643829584121704,0.3089835047721863,-0.09620466083288193,0.9999793767929077,0.6222925782203674,0.44458046555519104,0.02907637134194374,0.9868519902229309,0.2322053760290146,0.4529373049736023,-0.025677800178527832,0.9938777089118958,0.6730412840843201,0.564628541469574,-0.06689313054084778,0.9905546307563782,0.19280433654785156,0.5837056040763855,-0.1377800852060318,0.9836784601211548,0.6958604454994202,0.603374183177948,-0.12444431334733963,0.980693519115448,0.17420712113380432,0.623205840587616,-0.18321990966796875,0.9689713716506958,0.6763992309570312,0.6052953004837036,-0.19812332093715668,0.9813247323036194,0.18797454237937927,0.6254734992980957,-0.25697875022888184,0.9708009958267212,0.6620908975601196,0.5924107432365417,-0.0964665338397026,0.979524552822113,0.20060035586357117,0.6126095056533813,-0.1713351458311081,0.9715934991836548,0.5449033975601196,0.5532792210578918,0.01841874048113823,0.9998303651809692,0.368102490901947,0.5570835471153259,-0.018830828368663788,0.9999245405197144,0.5882155895233154,0.7615692019462585,-0.10962386429309845,0.9923766851425171,0.32459744811058044,0.7802563905715942,-0.13339610397815704,0.9926934242248535,0.5498600602149963,0.864986777305603,0.6025158166885376,0.9346027970314026,0.3111445903778076,0.96326744556427,0.12266561388969421,0.9770907163619995,0.5340164303779602,0.8716228604316711,0.6656125783920288,0.6967693567276001,0.3238403797149658,0.9763584136962891,0.13563872873783112,0.5986784100532532,0.592421293258667,0.949245274066925,0.5226465463638306,0.8789647817611694,0.33912861347198486,1.0229887962341309,-0.17961621284484863,0.9359641671180725
ArmDown,0.4415398836135864,0.23580923676490784,-0.3069046139717102,0.9999998807907104,0.4601490795612335,0.2189720869064331,-0.28483471274375916,0.9999995231628418,0.47082409262657166,0.21833185851573944,-0.28487715125083923,0.9999995231628418,0.48027798533439636,0.21792277693748474,-0.28483933210372925,0.9999995231628418,0.4252379238605499,0.22122105956077576,-0.2724875807762146,0.9999995231628418,0.41451963782310486,0.2216382920742035,-0.2724945545196533,0.9999995231628418,0.4045819938182831,0.22186312079429626,-0.2725171446800232,0.9999995231628418,0.49578970670700073,0.22453851997852325,-0.13217054307460785,0.9999990463256836,0.39495354890823364,0.22974863648414612,-0.08776035904884338,0.9999991655349731,0.46799927949905396,0.25108128786087036,-0.25320884585380554,0.9999998807907104,0.42405611276626587,0.2525441348552704,-0.23941412568092346,0.9999998807907104,0.6056038737297058,0.3311172127723694,-0.07991882413625717,0.999993085861206,0.33316177129745483,0.3478214740753174,-0.045104123651981354,0.9999947547912598,0.6462899446487427,0.46370211243629456,-0.0037350801285356283,0.99750816822052,0.29806947708129883,0.47778695821762085,0.021577725186944008,0.99576735496521,0.6863220930099487,0.5829667448997498,-0.08597689121961594,0.9976245760917664,0.2376423329114914,0.5913219451904297,-0.11067172139883041,0.9896392822265625,0.7005226016044617,0.6202935576438904,-0.13906486332416534,0.9940282106399536,0.20511215925216675,0.6264050006866455,-0.1495264619588852,0.9810371994972229,0.6840800642967224,0.6204577684402466,-0.20612254738807678,0.9941287040710449,0.2140747755765915,0.6284441351890564,-0.23151010274887085,0.9815945625305176,0.6717323064804077,0.6076087951660156,-0.11280328780412674,0.9931774139404297,0.22990749776363373,0.6174914240837097,-0.1481262445449829,0.981847882270813,0.5421944856643677,0.5666124820709229,0.004167196340858936,0.9998281002044678,0.38416653871536255,0.5645307898521423,-0.0044245594181120396,0.9999605417251587,0.5563485622406006,0.7292931079864502,0.12027439475059509,0.9881794452667236,0.3415132164955139,0.7649776935577393,-0.10127877444028854,0.9959143996238708,0.5300648212432861,0.8708800077438354,0.3740384876728058,0.9721193909645081,0.32833588123321533,0.9560825228691101,-0.2100478857755661,0.9891208410263062,0.5125267505645752,0.8855977058410645,0.38778623938560486,0.8352007269859314,0.3451880216598511,0.9743466377258301,-0.237485870718956,0.7572632431983948,0.57911616563797,0.939552903175354,0.260794460773468,0.9547054171562195,0.32651326060295105,1.0158307552337646,-0.5082820653915405,0.9693095088005066
