class,x1,y1,z1,v1,x2,y2,z2,v2,x3,y3,z3,v3,x4,y4,z4,v4,x5,y5,z5,v5,x6,y6,z6,v6,x7,y7,z7,v7,x8,y8,z8,v8,x9,y9,z9,v9,x10,y10,z10,v10,x11,y11,z11,v11,x12,y12,z12,v12,x13,y13,z13,v13,x14,y14,z14,v14,x15,y15,z15,v15,x16,y16,z16,v16,x17,y17,z17,v17,x18,y18,z18,v18,x19,y19,z19,v19,x20,y20,z20,v20,x21,y21,z21,v21
LeftPointer,0.7822555899620056,0.5492231249809265,-2.6587335355543473e-07,0.0,0.720532238483429,0.4903562068939209,-0.010726462118327618,0.0,0.6898755431175232,0.43583381175994873,-0.03139573335647583,0.0,0.6687115430831909,0.3889169692993164,-0.055302444845438004,0.0,0.6757875084877014,0.35801970958709717,-0.07743865996599197,0.0,0.7815536260604858,0.3146405816078186,-0.015142038464546204,0.0,0.753643274307251,0.23519259691238403,-0.03963704779744148,0.0,0.7361232042312622,0.18000712990760803,-0.056217752397060394,0.0,0.7231558561325073,0.13421565294265747,-0.07044454663991928,0.0,0.8022863864898682,0.3221814036369324,-0.026859967038035393,0.0,0.7117605805397034,0.2964685261249542,-0.05754344165325165,0.0,0.7054848074913025,0.35913196206092834,-0.057352181524038315,0.0,0.7292881011962891,0.3796919584274292,-0.05319734662771225,0.0,0.8072947263717651,0.34223461151123047,-0.041759368032217026,0.0,0.713577926158905,0.33376625180244446,-0.06523290276527405,0.0,0.7125604152679443,0.3867918848991394,-0.04573964327573776,0.0,0.7363905310630798,0.40090107917785645,-0.030647607520222664,0.0,0.7981977462768555,0.37357714772224426,-0.059954434633255005,0.0,0.725459635257721,0.37082481384277344,-0.07669036835432053,0.0,0.7256596684455872,0.40967386960983276,-0.06636110693216324,0.0,0.7468592524528503,0.42406076192855835,-0.055941104888916016,0.0
LeftPointer,0.7839287519454956,0.5478906035423279,-2.485073196112353e-07,0.0,0.7213318943977356,0.48853248357772827,-0.010464157909154892,0.0,0.6916345357894897,0.4340335428714752,-0.031395502388477325,0.0,0.6711311936378479,0.3864271938800812,-0.055910781025886536,0.0,0.6759867072105408,0.3566150963306427,-0.07861049473285675,0.0,0.7798129916191101,0.3124561309814453,-0.013921940699219704,0.0,0.7531976699829102,0.23317402601242065,-0.038318607956171036,0.0,0.7360427975654602,0.17813731729984283,-0.05442739650607109,0.0,0.7233298420906067,0.13300666213035583,-0.06814946979284286,0.0,0.8013321161270142,0.31974655389785767,-0.026145584881305695,0.0,0.7130656838417053,0.2956032454967499,-0.057443972676992416,0.0,0.706839919090271,0.35841530561447144,-0.05722684785723686,0.0,0.7298138737678528,0.3787166476249695,-0.05258592963218689,0.0,0.8072818517684937,0.33997464179992676,-0.04162793233990669,0.0,0.7140750288963318,0.33489367365837097,-0.06531793624162674,0.0,0.713363766670227,0.3879586458206177,-0.046174757182598114,0.0,0.7368688583374023,0.40128248929977417,-0.03109978325664997,0.0,0.7986598610877991,0.37141263484954834,-0.06041602045297623,0.0,0.7254871129989624,0.3718235492706299,-0.07633283734321594,0.0,0.7258350849151611,0.41068151593208313,-0.0659254863858223,0.0,0.7468894720077515,0.4239945411682129,-0.05553610250353813,0.0
LeftPointer,0.7840806245803833,0.5472843647003174,-2.519426516300882e-07,0.0,0.7223222851753235,0.48845773935317993,-0.010985344648361206,0.0,0.6915653347969055,0.432811439037323,-0.03184745833277702,0.0,0.6702212691307068,0.38528287410736084,-0.05607571452856064,0.0,0.676778256893158,0.35431140661239624,-0.07842547446489334,0.0,0.7814761996269226,0.31205543875694275,-0.01464375015348196,0.0,0.7536129951477051,0.2332848459482193,-0.03911443427205086,0.0,0.736634373664856,0.17908138036727905,-0.05510885640978813,0.0,0.7247154116630554,0.1343587338924408,-0.06869038194417953,0.0,0.8023614883422852,0.3197754919528961,-0.02647007256746292,0.0,0.7137880325317383,0.2950102686882019,-0.058133482933044434,0.0,0.7076310515403748,0.3578774631023407,-0.05783978849649429,0.0,0.7312279939651489,0.37809258699417114,-0.05301038548350334,0.0,0.807673454284668,0.34002310037612915,-0.04158541187644005,0.0,0.7151640057563782,0.33356741070747375,-0.06620527803897858,0.0,0.7139953970909119,0.38666120171546936,-0.04717250540852547,0.0,0.7378125190734863,0.3998505771160126,-0.03181827813386917,0.0,0.7988161444664001,0.37139594554901123,-0.05993429198861122,0.0,0.7268258333206177,0.3701728582382202,-0.0768284872174263,0.0,0.7270026803016663,0.4088854193687439,-0.06660769134759903,0.0,0.7480846047401428,0.4224510192871094,-0.056096356362104416,0.0
LeftPointer,0.7866415977478027,0.5447405576705933,-2.418639724055538e-07,0.0,0.7234969735145569,0.48561495542526245,-0.010324359871447086,0.0,0.6931062936782837,0.4304320216178894,-0.031160661950707436,0.0,0.6719847917556763,0.3820914328098297,-0.05581726133823395,0.0,0.6775860786437988,0.35295242071151733,-0.07869582623243332,0.0,0.781971275806427,0.310524046421051,-0.012188533321022987,0.0,0.755964994430542,0.2321152687072754,-0.03583696112036705,0.0,0.7392149567604065,0.17768457531929016,-0.05142582207918167,0.0,0.727213442325592,0.13311313092708588,-0.06482598930597305,0.0,0.8026643395423889,0.31744328141212463,-0.024665726348757744,0.0,0.7165386080741882,0.29208385944366455,-0.056056033819913864,0.0,0.710060179233551,0.35451459884643555,-0.05605609342455864,0.0,0.7325701117515564,0.37573692202568054,-0.051262177526950836,0.0,0.8083909749984741,0.3370552659034729,-0.04044489935040474,0.0,0.7171151638031006,0.33091771602630615,-0.06476335972547531,0.0,0.7164587378501892,0.3843056559562683,-0.0463787205517292,0.0,0.7400042414665222,0.3983437120914459,-0.03139759227633476,0.0,0.800183892250061,0.36773762106895447,-0.059435248374938965,0.0,0.7282008528709412,0.367105633020401,-0.07553012669086456,0.0,0.7284513711929321,0.40663692355155945,-0.06532937288284302,0.0,0.74925696849823,0.42082998156547546,-0.05497278645634651,0.0
LeftPointer,0.7882400751113892,0.5395077466964722,-2.3928060954858665e-07,0.0,0.7244468331336975,0.4812333583831787,-0.00946965254843235,0.0,0.6932334899902344,0.4272978603839874,-0.029405688866972923,0.0,0.6726284623146057,0.379392147064209,-0.053378138691186905,0.0,0.6791054606437683,0.3451957404613495,-0.07546073198318481,0.0,0.7810125946998596,0.30753761529922485,-0.009668346494436264,0.0,0.7545106410980225,0.23126479983329773,-0.0323384553194046,0.0,0.7377012372016907,0.1770322471857071,-0.046980489045381546,0.0,0.7258394956588745,0.13265618681907654,-0.05984293296933174,0.0,0.8016858100891113,0.31349918246269226,-0.022469837218523026,0.0,0.7157881855964661,0.2866789698600769,-0.054596494883298874,0.0,0.7092418670654297,0.3484572172164917,-0.05550059303641319,0.0,0.7315341830253601,0.3701992928981781,-0.05097112059593201,0.0,0.8079510927200317,0.33109185099601746,-0.03852655738592148,0.0,0.7165754437446594,0.32367533445358276,-0.06393971294164658,0.0,0.7159597873687744,0.37695497274398804,-0.046333763748407364,0.0,0.7396858930587769,0.3899690806865692,-0.03140077367424965,0.0,0.8003297448158264,0.3595123291015625,-0.057549092918634415,0.0,0.7258307337760925,0.35865485668182373,-0.07425398379564285,0.0,0.7265753149986267,0.3985387682914734,-0.06453781574964523,0.0,0.7486636638641357,0.4111184775829315,-0.05439174175262451,0.0
LeftPointer,0.7877657413482666,0.5332240462303162,-2.2299830959582323e-07,0.0,0.7230902910232544,0.4755597710609436,-0.00916625652462244,0.0,0.6918278336524963,0.42241784930229187,-0.029141057282686234,0.0,0.671521008014679,0.37476497888565063,-0.05334922671318054,0.0,0.679328203201294,0.3416122496128082,-0.0757398009300232,0.0,0.7775359749794006,0.3035956025123596,-0.008701924234628677,0.0,0.7525961399078369,0.22974523901939392,-0.031236866489052773,0.0,0.7364428639411926,0.17651480436325073,-0.04570811986923218,0.0,0.7246617674827576,0.13383273780345917,-0.0583263635635376,0.0,0.7991929650306702,0.3086164891719818,-0.021677140146493912,0.0,0.7153103351593018,0.28427162766456604,-0.05333714187145233,0.0,0.7097553014755249,0.34452158212661743,-0.05410014092922211,0.0,0.7315781116485596,0.3647938370704651,-0.04945087805390358,0.0,0.8069650530815125,0.325773149728775,-0.037995629012584686,0.0,0.7174709439277649,0.3223698139190674,-0.0630982294678688,0.0,0.7176728248596191,0.37405338883399963,-0.046123627573251724,0.0,0.7407407760620117,0.38569989800453186,-0.03165819123387337,0.0,0.8005037903785706,0.35417690873146057,-0.057228099554777145,0.0,0.7274404168128967,0.35672053694725037,-0.07354197651147842,0.0,0.7294728755950928,0.39541301131248474,-0.06419749557971954,0.0,0.7517374157905579,0.40634313225746155,-0.05442944914102554,0.0
LeftPointer,0.7868514060974121,0.5296487808227539,-2.479086731455027e-07,0.0,0.7253564596176147,0.4749439060688019,-0.009843862615525723,0.0,0.6954240202903748,0.4200076758861542,-0.028332432731986046,0.0,0.6756954193115234,0.3733386695384979,-0.050785452127456665,0.0,0.6824480295181274,0.34383004903793335,-0.07165981829166412,0.0,0.77890944480896,0.3031158149242401,-0.00813938956707716,0.0,0.75550776720047,0.22959594428539276,-0.030194604769349098,0.0,0.7394496202468872,0.176982119679451,-0.044691648334264755,0.0,0.7276120781898499,0.13438139855861664,-0.057231005281209946,0.0,0.8003361821174622,0.30849209427833557,-0.020015958696603775,0.0,0.7181491851806641,0.2838355302810669,-0.05233585834503174,0.0,0.711877167224884,0.3432886004447937,-0.05456278845667839,0.0,0.7321459650993347,0.3654244542121887,-0.05042991042137146,0.0,0.8088871836662292,0.3255389928817749,-0.03504134714603424,0.0,0.7204092144966125,0.3212522566318512,-0.06200789287686348,0.0,0.7205631136894226,0.37425926327705383,-0.04660828784108162,0.0,0.7424241900444031,0.38905006647109985,-0.031964462250471115,0.0,0.8040608763694763,0.3539236783981323,-0.05280565470457077,0.0,0.7323648929595947,0.35294827818870544,-0.0703125149011612,0.0,0.7331028580665588,0.3926278352737427,-0.06124730780720711,0.0,0.7534943222999573,0.4061875641345978,-0.05095456913113594,0.0
LeftPointer,0.7945021986961365,0.519829273223877,-2.8596872425623587e-07,0.0,0.7397029399871826,0.4634852409362793,-0.010089862160384655,0.0,0.7092328667640686,0.4125484526157379,-0.028065452352166176,0.0,0.6866568326950073,0.3652268052101135,-0.05033934861421585,0.0,0.703140377998352,0.3335496485233307,-0.07081100344657898,0.0,0.788063108921051,0.30264943838119507,-0.0038597751408815384,0.0,0.7687567472457886,0.22940948605537415,-0.02831202931702137,0.0,0.7519031763076782,0.17726746201515198,-0.04455007612705231,0.0,0.7393893599510193,0.13415582478046417,-0.057782456278800964,0.0,0.810289740562439,0.3052877187728882,-0.015345344319939613,0.0,0.7351927161216736,0.2759853005409241,-0.05091351643204689,0.0,0.7278655171394348,0.33477118611335754,-0.05626025050878525,0.0,0.7457593083381653,0.36120808124542236,-0.05304036661982536,0.0,0.822172224521637,0.3190951645374298,-0.03047666698694229,0.0,0.7413556575775146,0.31605589389801025,-0.060504622757434845,0.0,0.7419106960296631,0.3686993718147278,-0.04840191453695297,0.0,0.7627051472663879,0.38640105724334717,-0.0343170091509819,0.0,0.8213886022567749,0.3448698818683624,-0.04822283238172531,0.0,0.7544175386428833,0.3470200300216675,-0.06663145869970322,0.0,0.7532744407653809,0.38723525404930115,-0.05923458933830261,0.0,0.7714837789535522,0.4031100273132324,-0.04965727776288986,0.0
LeftPointer,0.807146430015564,0.5090126991271973,-2.6030261324194726e-07,0.0,0.7536096572875977,0.45161816477775574,-0.008681545965373516,0.0,0.7261422872543335,0.4033883512020111,-0.028800351545214653,0.0,0.7050880789756775,0.35768014192581177,-0.053754180669784546,0.0,0.717432975769043,0.326182097196579,-0.07727394998073578,0.0,0.8036527037620544,0.29362499713897705,-0.0068185096606612206,0.0,0.7830420732498169,0.2197139859199524,-0.032432395964860916,0.0,0.7684715390205383,0.16705606877803802,-0.049509529024362564,0.0,0.758161723613739,0.12252089381217957,-0.06361662596464157,0.0,0.8282698392868042,0.2952307164669037,-0.0198089350014925,0.0,0.7486400604248047,0.26812508702278137,-0.05408640205860138,0.0,0.7404842972755432,0.33150526881217957,-0.05693406984210014,0.0,0.7600058913230896,0.35736745595932007,-0.05270158499479294,0.0,0.8409228324890137,0.30991774797439575,-0.036364972591400146,0.0,0.7571691274642944,0.30427637696266174,-0.06403854489326477,0.0,0.7566927671432495,0.3590293824672699,-0.04821109399199486,0.0,0.7785837054252625,0.3783468008041382,-0.03288115933537483,0.0,0.839952826499939,0.33650293946266174,-0.05576173961162567,0.0,0.7720422148704529,0.3375789523124695,-0.07451160252094269,0.0,0.7698561549186707,0.37758225202560425,-0.06637176126241684,0.0,0.78855961561203,0.3944355547428131,-0.05644999071955681,0.0
LeftPointer,0.7963549494743347,0.5143397450447083,-2.8363365345285274e-07,0.0,0.7437615394592285,0.46364712715148926,-0.013520813547074795,0.0,0.7140410542488098,0.4130004048347473,-0.03325146064162254,0.0,0.6943234205245972,0.36769962310791016,-0.05630459636449814,0.0,0.7081290483474731,0.33519089221954346,-0.0774526447057724,0.0,0.7929993867874146,0.2973742187023163,-0.010390748269855976,0.0,0.7704408168792725,0.2223699390888214,-0.035352230072021484,0.0,0.7544172406196594,0.16977833211421967,-0.05097223445773125,0.0,0.7441646456718445,0.12748245894908905,-0.06339477747678757,0.0,0.8152474761009216,0.3010497987270355,-0.019747380167245865,0.0,0.7392913103103638,0.2767656445503235,-0.05509844049811363,0.0,0.7290518283843994,0.34049150347709656,-0.05889451876282692,0.0,0.7464057207107544,0.36841312050819397,-0.05437961593270302,0.0,0.827911376953125,0.3153415620326996,-0.032746076583862305,0.0,0.7457399964332581,0.3102377951145172,-0.06246195733547211,0.0,0.7432399392127991,0.36725032329559326,-0.04769780859351158,0.0,0.7630149722099304,0.38675203919410706,-0.031947895884513855,0.0,0.8295219540596008,0.3422536253929138,-0.04876397177577019,0.0,0.762932538986206,0.3429104685783386,-0.06793653964996338,0.0,0.7604910731315613,0.3840170204639435,-0.05929967388510704,0.0,0.7784777283668518,0.4001478850841522,-0.04821024090051651,0.0
